"cycle_number","n_run","j1_temp","j2_temp","j3_temp","j4_temp","j5_temp","j6_temp","j1_voltage","j2_voltage","j3_voltage","j4_voltage","j5_voltage","j6_voltage","j1_current","j2_current","j3_current","j4_current","j5_current","j6_current","x","y","z","rx","ry","rz","main_voltage","robot_voltage","robot_current","fx","fy","fz","timestamp"
1,14,30.19999122619629,31.21999168395996,30.451595306396484,35.319984436035156,38.64998245239258,38.519981384277344,47.8489990234375,47.97100067138672,47.71200180053711,47.95500183105469,48.090999603271484,47.92499923706055,0.9246827363967896,5.772400379180908,2.8470993041992188,0.2287903130054474,0.2041168361902237,-0.2422485649585724,1.0062126586870617,-0.16690442173181855,0.2174780537841397,-0.06877855598382829,1.513525419141838,-0.050898172029535844,48.13019943237305,48.13019943237305,1.4322905540466309,31.018563108129428,0,0,"2024-12-18 13:16:10.411983"
1,15,30.19999122619629,31.21999168395996,30.565391540527344,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,47.97100067138672,47.696998596191406,47.97100067138672,48.090999603271484,47.92499923706055,0.7232666611671448,6.903076648712158,1.867428183555603,0.3813171684741974,0.0515899695456028,-0.0986938551068306,1.005885399999483,-0.16684213913923637,0.21744017593845255,-0.06886910904039648,1.5127703075800039,-0.05107302818545778,48.13019943237305,48.13019943237305,1.50390625,24.724840427005745,0,0,"2024-12-18 13:16:10.580585"
1,16,30.19999122619629,31.21999168395996,30.705848693847656,35.319984436035156,38.64998245239258,38.519981384277344,47.8489990234375,47.986000061035156,47.68199920654297,47.95500183105469,48.07600021362305,47.90999984741211,-0.5355835556983948,7.571412086486816,1.9727933406829834,0.3656158745288849,-0.1457977443933487,0.0942077711224556,0.9990131617717188,-0.16673055314635313,0.21936012750493664,-0.06826795325087813,1.4940986289291875,-0.05105616768120492,48.13019943237305,48.13019943237305,1.8619791269302368,8.261227801160489,0,0,"2024-12-18 13:16:10.749241"
1,17,30.19999122619629,31.21999168395996,31.110557556152344,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,47.97100067138672,47.71200180053711,47.986000061035156,48.137001037597656,47.939998626708984,-1.0711671113967896,3.085327386856079,1.7665467262268066,0.3835602104663849,0.1637420803308487,0.1547699123620987,0.5327755250412542,-0.170111630206664,0.3914328228690125,-0.018442938705668398,0.12222708530707085,-0.039802597457166286,48.13019943237305,48.13019943237305,1.3248697519302368,37.64220118775842,0,0,"2024-12-18 13:16:12.693091"
1,18,30.19999122619629,31.21999168395996,31.116151809692383,35.319984436035156,38.64998245239258,38.519981384277344,47.89500045776367,47.97100067138672,47.696998596191406,47.97100067138672,48.10599899291992,47.92499923706055,-1.1810303926467896,3.469848871231079,1.5109803676605225,0.4530945420265198,0.2130890041589737,0.1525268703699112,0.5327626843918607,-0.17013231062339004,0.3914241197454971,-0.01822096868666957,0.12222664494950254,-0.03963642892890488,48.13019943237305,48.13019943237305,1.4322905540466309,36.761763922257266,0,0,"2024-12-18 13:16:12.868742"
1,19,30.19999122619629,31.21999168395996,31.120681762695312,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,48,47.71200180053711,47.986000061035156,48.090999603271484,47.939998626708984,-1.4007569551467896,4.147339344024658,0.8249862790107727,0.1435547024011612,0.2400055229663849,-0.2198181450366974,0.5324920456471203,-0.17036509925188592,0.3912824436268433,-0.017718691128395483,0.12274211500553482,-0.03998070432883896,48.13019943237305,48.13019943237305,1.50390625,14.76960658988015,0,0,"2024-12-18 13:16:13.028472"
1,20,30.19999122619629,31.21999168395996,30.72337532043457,35.319984436035156,38.64998245239258,38.519981384277344,47.89500045776367,47.939998626708984,47.66600036621094,47.95500183105469,48.07600021362305,47.89500045776367,-1.1535645723342896,2.522278070449829,3.364957571029663,-0.1435547024011612,0.2400055229663849,-0.3319702446460724,-0.132391617891892,-0.6915430881660642,0.17522813729646752,1.052365443109278,1.2924305665682871,-1.3468195826334104,48.13019943237305,48.13019943237305,1.4681010246276855,27.18412073109614,0,0,"2024-12-18 13:16:15.668515"
1,21,30.19999122619629,31.21999168395996,30.73233413696289,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,48,47.71200180053711,48.029998779296875,48.137001037597656,47.939998626708984,-0.2471924126148224,3.309631586074829,2.654303789138794,0.2848663628101349,-0.004486084450036287,0.0358886756002903,-0.13287067735410174,-0.6921925766940735,0.1751578144195111,1.0529288296816084,1.2934836602940616,-1.3481224514142036,48.13019943237305,48.13019943237305,1.4681010246276855,10.381542664243051,0,0,"2024-12-18 13:16:15.843369"
1,22,30.19999122619629,31.21999168395996,30.77996063232422,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,47.97100067138672,47.71200180053711,48,48.10599899291992,47.939998626708984,-0.8148193955421448,3.433227777481079,3.021960735321045,0.2826233208179474,-0.02243042178452015,0.1143951565027237,-0.13290944219292317,-0.6921845542043423,0.17517079389333917,1.0529368320067727,1.2934189443746413,-1.3481173629219638,48.13019943237305,48.13019943237305,1.3606749773025513,24.530851740846945,0,0,"2024-12-18 13:16:16.012209"
1,23,30.19999122619629,31.21999168395996,30.816068649291992,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,47.95500183105469,47.66600036621094,47.986000061035156,48.090999603271484,47.90999984741211,-1.1352540254592896,4.577637195587158,3.172161817550659,0.3566437065601349,-0.1906585842370987,0.3028106987476349,-0.13279235497193606,-0.6931893669499947,0.1771047223558078,1.049713291734613,1.289143362435622,-1.3436867938234054,48.13019943237305,48.13019943237305,1.611327052116394,5.352387017999084,0,0,"2024-12-18 13:16:16.179309"
1,24,30.19999122619629,31.21999168395996,29.791196823120117,35.319984436035156,38.64998245239258,38.519981384277344,47.8489990234375,47.90999984741211,47.63600158691406,47.92499923706055,48.04600143432617,47.8489990234375,0.0549316480755806,5.804443836212158,4.019566535949707,0.1996307522058487,-0.0291595496237278,0.0874786451458931,-0.06429572840634204,-0.9948376416028946,0.7844610417966975,-0.0456160826756319,-0.019625337104373017,0.07750618090460624,48.13019943237305,48.13019943237305,1.4681010246276855,13.049938857194723,0,0,"2024-12-18 13:16:18.484217"
2,1,30.19999122619629,31.21999168395996,29.98596954345703,35.319984436035156,38.64998245239258,38.519981384277344,47.8489990234375,47.95500183105469,47.68199920654297,47.939998626708984,48.090999603271484,47.92499923706055,0.1510620266199112,6.143188953399658,3.6832947731018066,0.0628051832318306,-0.0852356031537056,-0.02018737979233265,-0.06431240947091521,-0.994839681977959,0.7844295164078222,-0.04554037393908098,-0.019522629648675006,0.07749267627683244,48.13019943237305,48.13019943237305,1.5397114753723145,8.720495654614743,0,0,"2024-12-18 13:16:18.668227"
2,2,30.19999122619629,31.21999168395996,30.240232467651367,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,47.97100067138672,47.66600036621094,47.986000061035156,48.07600021362305,47.89500045776367,-1.0025025606155396,7.507325172424316,2.4794423580169678,0.2848663628101349,-0.2400055229663849,-0.2332763969898224,-0.06429545043023582,-0.9946107185084208,0.78387368486088,-0.044454612306516074,-0.018178202196439768,0.07606703565490268,48.13019943237305,48.13019943237305,1.5397114753723145,27.116473362183036,0,0,"2024-12-18 13:16:18.835991"
2,3,30.19999122619629,31.21999168395996,30.397188186645508,35.319984436035156,38.64998245239258,38.519981384277344,47.83399963378906,47.92499923706055,47.63600158691406,47.92499923706055,48.04600143432617,47.89500045776367,-1.5106202363967896,8.358765602111816,2.4973769187927246,0.6078644394874573,-0.3072967827320099,-0.2489776909351349,-0.06516938004461853,-0.9903672210359619,0.7739485318201375,-0.026669105018988074,0.0016675774349142866,0.05544115340660373,48.13019943237305,48.13019943237305,1.7545583248138428,24.683478469548373,0,0,"2024-12-18 13:16:19.004294"
2,4,30.19999122619629,31.21999168395996,31.415292739868164,35.319984436035156,38.64998245239258,38.519981384277344,47.90999984741211,47.986000061035156,47.71200180053711,48,48.090999603271484,47.92499923706055,-0.1007080152630806,3.112793207168579,2.564631223678589,0.1211242824792862,-0.006729126907885075,-0.0358886756002903,-0.13294010962042282,-0.6923050417045495,0.17547460424638622,1.0524825960463815,1.2925770445256601,-1.347449876792766,48.13019943237305,48.13019943237305,1.396485447883606,12.713563822099292,0,0,"2024-12-18 13:16:21.148262"
2,5,30.19999122619629,31.21999168395996,31.42188835144043,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,47.95500183105469,47.68199920654297,47.986000061035156,48.10599899291992,47.95500183105469,-0.1602173000574112,3.204345941543579,2.3135485649108887,0.0426178015768528,-0.0717773512005806,0.0381317175924778,-0.13300528171115786,-0.6921343150111848,0.17519661142495507,1.0531230510705945,1.293137174671717,-1.3483074069179073,48.13019943237305,48.13019943237305,1.4322905540466309,7.3248455086778295,0,0,"2024-12-18 13:16:21.31652"
2,6,30.19999122619629,31.21999168395996,31.427228927612305,35.319984436035156,38.64998245239258,38.519981384277344,47.89500045776367,47.97100067138672,47.71200180053711,47.986000061035156,48.090999603271484,47.95500183105469,0.8148193955421448,3.712463855743408,2.006420373916626,0.2332763969898224,-0.1368255764245987,0.1861725002527237,-0.13302491986115675,-0.6921001728406765,0.17515574481622534,1.0532331208534729,1.2932600422297664,-1.3482794014893213,48.13019943237305,48.13019943237305,1.4322905540466309,11.276923828035448,0,0,"2024-12-18 13:16:21.492491"
2,7,30.19999122619629,31.21999168395996,31.431554794311523,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,48,47.72700119018555,47.97100067138672,48.07600021362305,47.90999984741211,1.3687134981155396,4.518127918243408,1.502013087272644,0.4822540879249573,-0.3028106987476349,0.2489776909351349,-0.1317924890115568,-0.6911953790350973,0.17540479920128943,1.051402789875991,1.2915957115046575,-1.3456830777440285,48.13019943237305,48.13019943237305,1.5755219459533691,13.583149269541682,0,0,"2024-12-18 13:16:21.660734"
2,8,30.19999122619629,31.21999168395996,30.986858367919922,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,47.97100067138672,47.72700119018555,47.986000061035156,48.12200164794922,47.90999984741211,0.1693725734949112,2.847290277481079,2.2081832885742188,0.4172058403491974,-0.008972168900072575,-0.0605621412396431,0.5327012845108763,-0.17016316627678035,0.39141735821139695,-0.018176471195804265,0.12232391816320273,-0.039576718964532305,48.13019943237305,48.13019943237305,1.3606749773025513,6.390669890874312,0,0,"2024-12-18 13:16:24.323989"
2,9,30.19999122619629,31.21999168395996,30.979156494140625,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,47.986000061035156,47.71200180053711,48,48.10599899291992,47.939998626708984,0.0640869215130806,2.847290277481079,2.2306015491485596,0.3207550346851349,0,-0.0493469275534153,0.5327114105257023,-0.1701723958427737,0.3914096273543311,-0.018125894067063535,0.12233565363698322,-0.039543848232193195,48.13019943237305,48.13019943237305,1.3606749773025513,14.306846702593997,0,0,"2024-12-18 13:16:24.492728"
2,10,30.19999122619629,31.21999168395996,30.9774169921875,35.319984436035156,38.64998245239258,38.519981384277344,47.92499923706055,47.97100067138672,47.68199920654297,47.986000061035156,48.12200164794922,47.939998626708984,0.1785278469324112,1.853943109512329,2.6767218112945557,0.0964508131146431,-0.1637420803308487,-0.1906585842370987,0.5333487336701366,-0.1701772178382085,0.3912650793055064,-0.01815763034704551,0.12404747372019721,-0.03959523181682986,48.13019943237305,48.13019943237305,1.4322905540466309,12.554466641443453,0,0,"2024-12-18 13:16:24.660102"
2,11,30.19999122619629,31.21999168395996,30.232154846191406,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,47.95500183105469,47.66600036621094,47.92499923706055,48.04600143432617,47.8489990234375,0.7095337510108948,4.792786121368408,3.64518404006958,-0.1570129543542862,0.1659851223230362,-0.2220611870288849,1.0044843489661643,-0.1670572687424722,0.2181732263575816,-0.06853882647091582,1.5087097860446042,-0.051207461721328076,48.13019943237305,48.13019943237305,1.4322905540466309,32.97752178381895,0,0,"2024-12-18 13:16:26.571849"
2,12,30.19999122619629,31.21999168395996,30.331544876098633,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,48,47.71200180053711,47.95500183105469,48.10599899291992,47.90999984741211,1.0711671113967896,5.694580554962158,3.1228420734405518,0.2086029201745987,0.1256103664636612,-0.1929016262292862,1.0062168071384114,-0.1669319049313673,0.21750977961163062,-0.06878710764336039,1.5134400074522731,-0.05089481840257989,48.13019943237305,48.13019943237305,1.5755219459533691,28.65977071574262,0,0,"2024-12-18 13:16:26.740017"
2,13,30.19999122619629,31.21999168395996,30.45384979248047,35.319984436035156,38.64998245239258,38.519981384277344,47.89500045776367,47.95500183105469,47.68199920654297,47.97100067138672,48.090999603271484,47.92499923706055,0.6591797471046448,6.935120105743408,1.961584210395813,0.3656158745288849,0.1278534084558487,-0.1839294582605362,1.0061557617144,-0.16684831855899038,0.21743723818892527,-0.06883239319537704,1.5132837884695416,-0.05092356386862,48.13019943237305,48.13019943237305,1.50390625,27.99608030210755,0,0,"2024-12-18 13:16:26.910223"
2,14,30.19999122619629,31.21999168395996,31.07484245300293,35.319984436035156,38.64998245239258,38.519981384277344,47.8489990234375,48,47.71200180053711,47.95500183105469,48.090999603271484,47.89500045776367,-1.0253907442092896,3.511047601699829,1.6320381164550781,0.5360870957374573,0.1457977443933487,0.1480407863855362,0.533706725330221,-0.17007352710055904,0.3910614407857349,-0.018489005583169342,0.1251352555199723,-0.03969616913566063,48.13019943237305,48.13019943237305,1.3248697519302368,34.20657752314015,0,0,"2024-12-18 13:16:28.90774"
2,15,30.19999122619629,31.21999168395996,31.08152198791504,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,48,47.68199920654297,47.97100067138672,48.137001037597656,47.92499923706055,-1.0345460176467896,3.213501214981079,1.7822394371032715,0.3880462944507599,0.2130890041589737,0.2086029201745987,0.5328045170307414,-0.17008225554778705,0.3914000312847273,-0.018470028706554866,0.12237052168392647,-0.039774480149724525,48.13019943237305,48.13019943237305,1.5755219459533691,36.33584954511882,0,0,"2024-12-18 13:16:29.076092"
2,16,30.19999122619629,31.21999168395996,31.0892391204834,35.319984436035156,38.64998245239258,38.519981384277344,47.90999984741211,48,47.68199920654297,48,48.12200164794922,47.939998626708984,-1.2176514863967896,4.357910633087158,1.2464466094970703,0.3319702446460724,0.2557068169116974,-0.1435547024011612,0.5323443622580598,-0.17048307341569222,0.39122753088830897,-0.01744343952439505,0.12302915872307964,-0.04023064084608591,48.13019943237305,48.13019943237305,1.4322905540466309,15.517586809107213,0,0,"2024-12-18 13:16:29.235578"
2,17,30.19999122619629,31.21999168395996,31.093183517456055,35.319984436035156,38.64998245239258,38.519981384277344,47.89500045776367,47.97100067138672,47.696998596191406,48,48.10599899291992,47.92499923706055,-1.6067506074905396,4.522705554962158,1.087278127670288,0.1278534084558487,0.2265472710132599,-0.2579498589038849,0.5305384615428257,-0.1719858021159247,0.39081023082026756,-0.014525311501574507,0.12597862175115987,-0.04384553500302223,48.13019943237305,48.13019943237305,1.5397114753723145,18.92771062485103,0,0,"2024-12-18 13:16:29.403971"
2,18,30.19999122619629,31.21999168395996,30.650047302246094,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,47.939998626708984,47.6510009765625,47.939998626708984,48.090999603271484,47.90999984741211,-1.0162354707717896,2.604675531387329,3.196821928024292,-0.1570129543542862,0.2489776909351349,-0.2601929008960724,-0.1298632902699905,-0.6896137011111334,0.1761170924623842,1.0481048760482097,1.2879830506586887,-1.3419110731425867,48.13019943237305,48.13019943237305,1.396485447883606,27.36345662393774,0,0,"2024-12-18 13:16:31.925177"
2,19,30.19999122619629,31.21999168395996,30.664339065551758,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,47.95500183105469,47.66600036621094,47.95500183105469,48.10599899291992,47.92499923706055,-0.1693725734949112,3.282165765762329,2.636369228363037,0.2758941948413849,-0.01345825381577015,0.0628051832318306,-0.13291641174549204,-0.6921729975735127,0.17515456811136387,1.0529996235465868,1.293462912308296,-1.3481206624731301,48.13019943237305,48.13019943237305,1.4322905540466309,5.365410937132047,0,0,"2024-12-18 13:16:32.099889"
2,20,30.19999122619629,31.21999168395996,30.713844299316406,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,47.986000061035156,47.66600036621094,47.986000061035156,48.090999603271484,47.90999984741211,-0.3295898735523224,3.254699945449829,2.746217966079712,0.2669220268726349,0.0471038855612278,0.1009368970990181,-0.13288575956889673,-0.6921712285214567,0.1751320510809,1.0530110265031551,1.2934441634751983,-1.348042693975776,48.13019943237305,48.19097137451172,1.3606749773025513,14.944903409041721,0,0,"2024-12-18 13:16:32.268261"
2,21,30.19999122619629,31.21999168395996,30.739713668823242,35.319984436035156,38.64998245239258,38.519981384277344,47.90999984741211,47.986000061035156,47.72700119018555,47.986000061035156,48.10599899291992,47.92499923706055,-1.2634278535842896,4.330444812774658,3.024202346801758,0.3902893364429474,-0.2557068169116974,0.2938385307788849,-0.13282931445946994,-0.6922666931154539,0.17530510894543633,1.0526921907987135,1.293026589922103,-1.347361350562347,48.13019943237305,48.13019943237305,1.5755219459533691,7.300373374787097,0,0,"2024-12-18 13:16:32.435956"
2,22,30.19999122619629,31.21999168395996,29.765913009643555,35.319984436035156,38.64998245239258,38.519981384277344,47.8489990234375,47.939998626708984,47.68199920654297,47.939998626708984,48.029998779296875,47.87900161743164,0.1052856519818306,5.854797840118408,4.102513313293457,0.1682281643152237,-0.0605621412396431,0.0964508131146431,-0.06432997197653025,-0.9948370728159622,0.7844845042808332,-0.04559953084643056,-0.019739824768987984,0.07768955266067742,48.13019943237305,48.13019943237305,1.4681010246276855,15.574920434459859,0,0,"2024-12-18 13:16:34.787188"
3,1,30.19999122619629,31.21999168395996,29.966489791870117,35.319984436035156,38.64998245239258,38.519981384277344,47.8489990234375,47.95500183105469,47.696998596191406,47.95500183105469,48.090999603271484,47.89500045776367,0.2059936672449112,5.992126941680908,3.831254243850708,0.0695343092083931,-0.0829925611615181,-0.0022430422250181437,-0.06432581951274866,-0.9948667689888097,0.7844140236588533,-0.04553369281506359,-0.019607931837128976,0.07744656858755503,48.13019943237305,48.13019943237305,1.396485447883606,9.230918814821035,0,0,"2024-12-18 13:16:34.947442"
3,2,30.19999122619629,31.21999168395996,30.139257431030273,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,47.95500183105469,47.68199920654297,47.97100067138672,48.090999603271484,47.92499923706055,-1.1032105684280396,7.250977516174316,2.6744799613952637,0.2467346489429474,-0.3409424126148224,-0.2983246147632599,-0.06430939463503312,-0.9944902315901964,0.7836700228197517,-0.04409000886880012,-0.01768701415484413,0.07562738041052183,48.13019943237305,48.13019943237305,1.50390625,35.19028315831275,0,0,"2024-12-18 13:16:35.09964"
3,3,30.19999122619629,31.21999168395996,30.301097869873047,35.319984436035156,38.64998245239258,38.519981384277344,47.87900161743164,47.939998626708984,47.68199920654297,47.92499923706055,48.06100082397461,47.87900161743164,-1.6799927949905396,8.143616676330566,2.728283405303955,0.5988922715187073,-0.3633728325366974,-0.3633728325366974,-0.06542794110877656,-0.989484423561261,0.7723676097015953,-0.02371006400677158,0.005346677355544995,0.05134846631344088,48.13019943237305,48.13019943237305,1.6829427480697632,29.20005867577891,0,0,"2024-12-18 13:16:35.267827"
3,4,30.19999122619629,31.21999168395996,31.3765926361084,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,47.97100067138672,47.72700119018555,48,48.10599899291992,47.92499923706055,0.9613038301467896,2.435302972793579,1.9077807664871216,0.0358886756002903,0.2736511528491974,-0.2669220268726349,-0.13260020399943415,-0.6937802729930006,0.17841131540081442,1.0471734699400765,1.2864218127659444,-1.3403666984462603,48.13019943237305,48.13019943237305,1.396485447883606,12.930266820526102,0,0,"2024-12-18 13:16:37.356023"
3,5,30.19999122619629,31.21999168395996,31.38484001159668,35.319984436035156,38.64998245239258,38.519981384277344,47.86399841308594,47.986000061035156,47.72700119018555,47.986000061035156,48.10599899291992,47.97100067138672,-0.1327514797449112,3.126526117324829,2.3247575759887695,0.0762634351849556,-0.0560760572552681,0.0314025916159153,-0.13301865485037245,-0.6921016419682535,0.17515198910886148,1.0531797319153322,1.2931629564818996,-1.3482530376784585,48.13019943237305,48.13019943237305,1.4681010246276855,7.21306979825152,0,0,"2024-12-18 13:16:37.51473"
